_date_	alu_fut	au_lrdr	au_tb10y2y	bank_g1	bank_g2	bank_g3	bond_g1	bond_g2	bond_g3	bond_g4	bond_g5	bond_g6	bond_g7	br_cmr	br_ppp	ca_m1lb	ca_ppp	ca_tb20y10y	copper_fut	corn_fut	es_ppp	es_tb30y1y	forex_g1	forex_g2	forex_g3	forex_g4	forex_g5	fr_m1lb	futures_g1	futures_g2	futures_g3	gold_fut	in_ppp	it_teds	jp_ov3mintbnk	jp_tb20y10y	kr_cmr	money_g1	money_g2	money_g3	money_g4	my_lrdr	ph_cmr	ph_ppp	sg_ppp	soyb_fut	stock_g1	stock_g2	th_cmr	tw_ov3mintbnk	wheat_fut
2011-04-01	9.5	3.3999999999999996	0.41799999999999928	1.7866213442595608	0.41640848093251584	0.57592552499340064	2.0276666666666668	1.4145	2.03554	1.548	2.1065000000000004	0.54999999999999984	0.86600000000000016	0.8996556927749368	1.0101915578006376	0.17393228903232616	0.98091478934554496	0.39108000000000008	0.02200000000000024	-84.50	0.9881624584093464	3.3409999999999996	1.0109067883003546	0.9878632125450968	0.98277438864480976	0.97929479226368544	0.95816450615233984	0.090642310221174128	4.324999999999996	-4.2666666666666512	-73.325000000000016	1.7000000000000456	1.0082842764680584	-0.30499999999999992	-0.13163	0.827	1.1495307963047868	0.40199999999999992	-1.7986199999999996	-0.12733199999999998	1.4320383333333336	2.23000000	1.0118775152592586	0.9944148417267032	0.99036883878082912	-11.25	1.0103785514813286	0.99624676885930768	1.176475580794702	-1.004	118.75
2011-05-01	19.25	3.3999999999999996	0.41000000000000016	1.8111310449724344	0.41952130106082248	0.57967109969856024	1.9813333333333336	1.3705	1.975925	1.5665	2.0285	0.58150000000000016	0.79149999999999968	0.87366382420436352	1.0138463092069288	0.17285569909550344	0.9865042785038288	0.33184999999999976	0.023000000000000576	-64.00	0.986790083702816	3.362	1.012893625210305	0.98950687565180832	0.98288407931665888	0.98059906675075696	0.9576449032308136	0.08815103263969576	4.82	-5.8000000000000304	1.6750000000000114	2.199999999999818	1.0127030884109802	-0.34187999999999996	-0.12863	0.791	1.118548416539388	0.32424999999999992	-1.8149033333333332	-0.37388999999999992	1.3986796666666664	1.94000000	0.97969463887771248	0.99499914300755456	0.99530739016550064	-12.50	0.99375808363426896	0.98558934964952608	1.1456430963160542	-0.73100000000000016	133.75
2011-06-01	26.5	3.3999999999999996	0.44500000000000032	1.797050811678314	0.4431478838988168	0.573441052504034	2.0933333333333332	1.335	2.06665	1.689	2.0925	0.74199999999999984	0.72500000000000016	0.89721645671372256	1.0123220624091136	0.17798944567199366	0.97698862206231408	0.3733	0.016000000000000014	3.75	0.9824026169541624	3.2870000000000004	1.0137467979069684	0.98811465996165392	0.97983809305802368	0.97715626593922832	0.95728117787899872	0.092369036524382528	5.0600000000000024	0.033333333333303016	-24.224999999999992	1.5	1.020490545930148	-0.45062999999999984	-0.12831	0.75	1.1360196069774626	0.31999999999999996	-1.7885699999999998	-0.25002400000000008	1.437028	1.94000000	1.041921205821028	0.99753170321646688	0.9899728463217424	-12.25	1.027490039204708	1.043317988291536	1.1654657534153806	-0.73600000000000016	110.75
2011-07-01	28.75	3.3	0.41299999999999936	1.8398892672085028	0.44584194864156416	0.5743833119343932	2.0623333333333332	1.3125	1.778835	1.615	1.9595	0.73700000000000016	0.5985	0.8599190741471688	1.0095087687775724	0.17658097848866502	0.9743296341653704	0.29767000000000012	0.02200000000000024	22.00	0.97291112067294272	2.609	1.0125822146778318	0.98705060228941536	0.97650468818709248	0.97551338367480112	0.95166187871664272	0.091461232395107472	2.8149999999999976	-1.0333333333333788	-44.850000000000024	2.9000000000000908	1.037500768361475	-0.51688	-0.11731	0.77700000000000016	1.1487016830815306	0.50524999999999984	-1.8812866666666668	-0.40164399999999992	1.5739633333333334	1.88000000	1.0886198190418468	0.99317535238455264	1.0002037172068048	14.00	1.0099267175943882	1.0661837664219314	1.2708578473285018	-0.75499999999999984	90.00
2011-08-01	37.5	3.55	0.62700000000000024	1.7912136679839876	0.4749796730169112	0.57324007775858688	2.205333333333334	1.2965	1.762595	1.52	1.7549999999999998	0.8595	0.80650000000000048	0.898926356469352	1.0104210574954572	0.16982707740190134	0.97402138150915328	0.48518999999999976	0.017500000000000072	26.25	0.97138099050496544	2.8600000000000004	1.0131557481783662	0.98968813502907568	0.97685037187078304	0.9749662642899376	0.949581010375652	0.087189520566989968	-4.9650000000000032	-4.5999999999999848	-2.3499999999999944	3.2000000000000456	1.0399368569351284	-0.44374999999999984	-0.11813	0.813	1.1107690558996752	0.47899999999999984	-1.9677633333333332	-0.298222	1.3173616666666668	1.88000000	1.150257490839558	0.99192771224159536	1.0045624623397516	19.75	1.02313818747955	1.0815774956984678	1.2969151982844612	-0.74199999999999984	95.00
2011-09-01	34	3.55	0.58999999999999984	1.819050062727278	0.48131459156650432	0.57459594451584504	2.0713333333333332	1.2345000000000002	1.53784	1.361	1.403	0.7725	0.78199999999999984	1.0364407955546712	1.0110225105494736	0.16708931422172146	0.97188433872445216	0.45568000000000008	0.015499999999999848	26.75	0.96916249943686096	2.6349999999999996	1.0095677343785196	0.98291086244956992	0.9763425237644728	0.9720973930411016	0.94573731389371584	0.085788014011116736	-8.1750000000000048	-9.966666666666696	-16.599999999999994	3.7999999999999544	1.0510053911189202	0.42499999999999984	-0.11913	0.69700000000000008	1.2921234879870286	0.57100000000000008	-2.10243	-0.276904	1.3922480000000002	1.89000000	1.3059180742998644	0.988045466473688	0.9979719236107344	25.50	1.1707891684010092	1.251090289405884	1.3395143554110018	-0.75599999999999984	67.50
2011-10-01	21.75	3.55	0.605	1.826388847844892	0.52513949370710064	0.57430420845617224	2.3103333333333332	1.273	1.620175	1.3515	1.5114999999999998	0.79649999999999968	0.818	0.97826112040739952	1.0143868904231488	0.18028400022481184	0.97256617003779792	0.40035	0.019499999999999852	22.00	0.97584806513530304	2.526	1.0104486163061426	0.98198181390374368	0.97598871778233904	0.9726620482588608	0.94788629179973392	0.086561451865627312	-11.009999999999998	-8.6666666666666656	-5.8999999999999776	3.0999999999999092	1.055363694926284	0.39311999999999992	-0.11438	0.748	1.2180095866933032	0.649	-2.02981	-0.35394600000000004	1.5049333333333336	1.89000000	1.2196602364958832	0.99101048665694048	1.0011233398836008	28.50	1.0886555590913264	1.1821283126436248	1.2973576727078172	-0.75499999999999984	76.00
2011-11-01	6.25	3.3499999999999996	0.818	1.8472786944710028	0.51186335600490752	0.57611097690264072	2.6209999999999996	1.308	1.45812	1.2400000000000002	1.4735	0.68399999999999992	0.4655	1.0532039593495412	1.0215556317552176	0.16359149499335546	0.97524085095189568	0.45624000000000024	0.012499999999999734	17.50	0.98172304136858768	1.91	1.016247751196622	0.98538688812584848	0.97928047686374736	0.97355195851398128	0.94661383859490512	0.08706196411521248	-9.5249999999999984	-11.800000000000032	1.0749999999999886	7.5999999999999088	1.0627034491829152	0.51312	-0.1165	0.758	1.2824799639441168	1.42575	-2.10243	-0.280248	2.1710923333333336	1.92000000	1.276305065093866	0.99677409623724048	1.008599218706657	28.50	1.1485471825542966	1.2104430724838098	1.3885124545100512	-0.75399999999999984	46.25
2011-12-01	29.75	3.0999999999999996	0.5	1.8021575723638308	0.50867748690804336	0.56800749319110048	2.5013333333333336	1.237	1.25496	1.248	1.3915	0.55200000000000016	0.7465	1.0399289832887386	1.0238332338759618	0.1668175056264025	0.9668755427608928	0.42992000000000008	0.012499999999999734	-33.25	0.98017816140947792	3.465	1.0184466101274148	0.98210991613309456	0.98008448099645968	0.97076562191147392	0.94555783529802736	0.090656293369580016	-8.3350000000000016	-12.299999999999956	-1.5500000000000114	3.6000000000001364	1.0490332649778586	0.62785999999999984	-0.12071	0.768	1.2415089513288416	0.49475	-2.1652366666666664	-0.465358	1.2632073333333332	1.84000000	1.2982877952759872	0.99241350777276448	1.0061340981761552	28.50	1.1236887867011704	1.1790423376465772	1.4058778742086322	-0.74999999999999984	49.00
2012-01-01	36.5	3.0999999999999996	0.52	1.8077888190813044	0.52027859048624096	0.57535442043418176	2.4383333333333332	1.225	1.229345	1.2315	1.4125	0.734	0.7695	1.0141492314434486	1.0143232783962064	0.16714149969196306	0.9564542433139112	0.33869000000000016	0.013500000000000068	-45.50	0.95506981663730144	4.023	1.0097085228075064	0.97140923401135952	0.96254572069099504	0.958718011667948	0.93394928858324768	0.090746835410091152	-2.9200000000000016	-13.733333333333348	-27	5.5	1.0387814830163148	0.86070999999999984	-0.12071	0.76600000000000016	1.2049352817752246	0.14000000000000002	-2.02262	-0.44775799999999984	1.1801086666666666	1.88000000	1.265828448193108	0.98156943281434416	1.0004593579050116	17.00	1.0606046917247564	1.1392138175096354	1.3480438999838674	-0.74699999999999984	38.00
